VariantID|RemoteSystemId|SourceId|VariantUpcId|Upc
1408245|000546415|1|984409|5027492003079
1408246|000197551|1|984411|5027492002621
1408247|000546482|1|984413|5027492999327
1408248|000546412|1|984415|0502749299920
1408249|000546414|1|984417|5052189935197
1408250|000515692|1|984419|5052189579384
1408251|000510114|1|984421|0000092995918
1408252|000510113|1|984423|0000092995925
1408253|000153008|1|984425|0978185458570
1408254|000156534|1|984427|9780711720831
1408255|000156543|1|984429|9780711724174
1408256|000533768|1|984431|0858941006151
1408257|000518018|1|984433|0893483000526
1408258|000543431|1|984435|0858941006021
1408259|000517789|1|984439|0858941006519
1408260|000543426|1|984437|0858941006069
1408261|000549652|1|984441|8589410066704
1408262|000543432|1|984443|0858941006496
1408263|000546421|1|984445|0604375100008
1408264|000546423|1|984447|0604375176843
1408265|000534174|1|984449|5052189816724
1408266|000500240|1|984451|0402817311943
1408267|000336805|1|984453|5031863006217
1408268|000555574|1|984455|4028173206674
1408269|000555578|1|984457|5031863006330
1408270|000337178|1|984459|5050978814609
1408271|000514503|1|984461|5052189556200
1408272|000556380|1|984463|5031863050012
1408273|000555650|1|984465|5031863063005
1408274|000555643|1|984467|0503186305060
1408275|000500248|1|984469|0000010007044
1408276|000556388|1|984471|5001860005124
1408277|000336056|1|984475|5050978814395
1408278|000555645|1|984474|0000010008379
1408279|000555911|1|984477|5050091044655
1408280|000556389|1|984479|5031863010252
1408282|000525598|1|984481|5052189715249
1408281|000514486|1|984483|5052189555852
1408283|000525599|1|984485|5052189715270
1408284|000556301|1|984487|5031863652308
1408285|000500540|1|984489|5051785780958
1408286|000533596|1|984491|5052189811262
1408287|000500543|1|984493|5051785780972
1408289|000500541|1|984495|5051785780965
1408288|000555649|1|984497|5031863421201
1408290|000555597|1|984499|5031863620307
1408291|000518619|1|984501|5052189636766
1408292|000518616|1|984503|5031863090711
1408293|000555648|1|984505|0503186309193
1408294|000518614|1|984507|5052189636728
1408295|000518617|1|984511|5052189636759
1408296|000555593|1|984509|5031863682404
1408297|000555598|1|984513|5031863620802
1408298|000506021|1|984515|5031863081153
1408299|000519632|1|984517|5052189650762
1408301|000555910|1|984519|5050091044549
1408300|000506022|1|984521|5031863710350
1408302|000141325|1|984523|5050978527233
1408303|000141286|1|984525|5050978527196
1408304|000558091|1|984527|5050717676444
1408305|000141305|1|984529|5051863591308
1408307|000163626|1|984531|5050978570062
1408306|000141344|1|984533|5050978527271
1408309|000556299|1|984537|5050091359346
1408308|000556300|1|984535|5050091359353
1408310|000556298|1|984539|5031863095358
1408311|000525619|1|984541|5052189715454
1408312|000525621|1|984543|5052189715478
1408313|000525627|1|984545|7331423100583
1408314|000543553|1|984547|5052189907965
1408316|000546955|1|984549|5052189940245
1408315|000533942|1|984551|5052189814294
1408317|000552587|1|984553|0733142300437
1408318|000533935|1|984555|5052189814249
1408319|000546965|1|984557|5052189940344
1408320|000533936|1|984559|5052189814256
1408321|000543867|1|984561|0038739510088
1408322|000401952|1|984563|5013342723198
1408324|000368944|1|984565|0021563105940
1408323|000523456|1|984567|5052189692465
1408325|000532994|1|984569|4033157140462
1408326|000557950|1|984571|9781845140946
1408327|000369065|1|984573|5050978915115
1408328|000557958|1|984575|9781845141059
1408329|000509325|1|984577|5013342979779
1408331|000532995|1|984581|4033157140479
1408330|000523457|1|984580|5052189692472
1408332|000557659|1|984583|9781845140922
1408333|000509326|1|984585|5013342979786
1408334|000738341|1|984587|9781845140762
1408335|000532996|1|984589|5052189969727
1408336|000523462|1|984591|5052189692502
1408337|000509327|1|984593|5013342979793
1408338|000532997|1|984595|4033157140509
1408339|000523463|1|984599|5052189692519
1408340|000500434|1|984597|9781845141257
1408341|000509328|1|984601|5013342979816
1408342|000556285|1|984603|5050091346605
1408343|000532999|1|984605|4033157140516
1408344|000509330|1|984607|5013342979823
1408345|000842422|1|984609|5013342851211
1408346|000555345|1|984611|0040818066317
1408347|000555346|1|984613|5053775016283
1408348|000533001|1|984615|4033157236479
1408349|000509332|1|984617|5013342979830
1408350|000842423|1|984619|5013342851228
1408351|000549638|1|984621|0040818069578
1408352|000509333|1|984623|5013342979847
1408353|000549637|1|984625|5052189964050
1408354|000842425|1|984627|5013342851259
1408355|000555347|1|984629|0094642240306
1408356|000509334|1|984631|5013342979854
1408357|000552052|1|984633|5709388064950
1408358|000509335|1|984635|5013342979861
1408359|000552070|1|984637|5709388737106
1408360|000553074|1|984639|5709388729750
1408361|000552071|1|984641|5709388040671
1408362|000552061|1|984643|5709388045997
1408363|000528524|1|984645|5709388743602
1408364|000152931|1|984647|9780319090053
1408365|000506489|1|984649|9781854585097
1408367|000153291|1|984651|9781854586810
1408366|000156531|1|984655|9780711749801
1408368|000154911|1|984653|0978071174990
1408369|000155931|1|984659|0978071174992
1408370|000509218|1|984658|9781854585103
1408371|000156500|1|984661|0978185458534
1408372|000152962|1|984663|9780711705159
1408373|000334521|1|984665|9780711710542
1408374|000153106|1|984667|9780711744455
1408375|000506453|1|984669|9781854584939
1408376|000156539|1|984671|0978071172416
1408377|000155576|1|984673|9780711724198
1408378|000382384|1|984675|9780711749863
1408379|000153019|1|984677|0978071175002
1408380|000155196|1|984679|9780711720046
1408381|000558246|1|984681|9781854585134
1408382|000506454|1|984683|9781854585424
1408383|000514671|1|984685|9781854586377
1408384|000153498|1|984687|9781854585332
1408385|000153459|1|984689|9781854585516
1408386|000506445|1|984691|9781854585394
1408387|000155968|1|984693|9780711708785
1408388|000152969|1|984695|9780711706736
1408389|000510172|1|984697|0978071170877
1408390|000509588|1|984699|9781854585059
1408391|000552581|1|984701|5052189989794
1408392|000506678|1|984703|9781854585400
1408393|000542969|1|984705|3342540080065
1408394|000558030|1|984707|7330033328929
1408395|000543295|1|984709|5055175227825
1408396|000543294|1|984711|5055175227818
1408397|000543292|1|984713|5055175227795
1408398|000555168|1|984715|5055175230481
1408399|000519858|1|984717|0666898258178
1408400|000540280|1|984719|0666898307906
1408401|000461145|1|984721|5051785095502
1408402|000535324|1|984723|0802522846563
1408403|000506837|1|984725|0666898168361
1408404|000519859|1|984729|0666898309979
1408405|000540281|1|984727|0666898307920
1408406|000554079|1|984731|0666898410743
1408408|000535325|1|984735|0802522846565
1408407|000422959|1|984733|8025228467406
1408409|000506839|1|984737|0666898168378
1408410|000540282|1|984739|3017228465310
1408411|000554081|1|984741|0666898410781
1408412|000519860|1|984743|0666898309986
1408414|000519866|1|984745|0666898310043
1408413|000535326|1|984747|0802522846567
1408415|000506841|1|984749|0666898168385
1408417|000540284|1|984751|0666898307968
1408416|000554095|1|984753|8025228571813
1408418|000535308|1|984755|0802522868447
1408419|000519868|1|984757|0666898310067
1408420|000535328|1|984759|0802522846569
1408421|000506842|1|984761|0666898168392
1408422|000540285|1|984763|3017228465358
1408423|000525608|1|984765|9327868028627
1408425|000519873|1|984767|0666898310098
1408424|000506996|1|984769|0666898191871
1408426|000506843|1|984771|0666898168408
1408427|000535329|1|984773|0802522846571
1408428|000535309|1|984775|0802522868451
1408429|000540286|1|984777|8025228465372
1408430|000506844|1|984779|0666898168415
1408431|000152543|1|984781|9780711730052
1408432|000535330|1|984783|0802522846573
1408433|000525607|1|984785|9327868028610
1408435|000506846|1|984787|8025228328707
1408434|000506997|1|984789|0666898191895
1408436|000535311|1|984791|0666898308484
1408437|000535331|1|984793|0802522846575
1408438|000842395|1|984795|8025228557244
1408439|000152022|1|984797|0978185458639
1408440|000540287|1|984800|8025228465396
1408442|000535313|1|984803|0802522868449
1408443|000506998|1|984805|0666898621316
1408444|000152626|1|984806|9780711730069
1408445|000506450|1|984808|9781854585219
1408446|000506448|1|984810|9781854585196
1408447|000151693|1|984812|0978185458640
1408448|000535314|1|984814|0802522868453
1408449|000507000|1|984816|0666898191222
1408450|000152606|1|984818|9780711730038
1408451|000543393|1|984820|8715999037969
1408452|000152605|1|984822|9780711730021
1408453|000535316|1|984824|0802522868457
1408454|000546443|1|984826|0000010390085
1408455|000546460|1|984828|5052189935562
1408456|000134898|1|984830|0605284000038
1408457|000342710|1|984832|0605284051351
1408458|000134910|1|984834|0605284000076
1408459|000543216|1|984836|5052189905145
1408460|000151684|1|984838|9780711720879
1408461|000134943|1|984840|0605284000113
1408463|000543217|1|984842|5052189905152
1408462|000507001|1|984844|0666898191901
1408464|000134949|1|984846|0605284000151
1408465|000543218|1|984848|5052189905169
1408466|000509735|1|984850|0086301524049
1408467|000509745|1|984852|0086301514040
1408468|000549759|1|984854|5052189965309
1408469|000525787|1|984856|0045235900657
1408470|000507003|1|984858|0666898191925
1408471|000536117|1|984860|0641708416486
1408472|000546459|1|984862|0071567790000
1408473|000509736|1|984864|5052189374576
1408474|000509746|1|984866|5052189374637
1408475|000549760|1|984868|0086301032063
1408476|000557335|1|984870|5390459051971
1408477|000509738|1|984872|5052189374583
1408478|000509747|1|984876|5052189374644
1408479|000555778|1|984874|0040818084908
1408480|000549761|1|984878|0000015371096
1408481|000158212|1|984880|9781873756980
1408482|000509739|1|984882|0000010010815
1408483|000509748|1|984886|5052189374651
1408484|000549762|1|984884|0000015371119
1408485|000557422|1|984890|5023518818245
1408486|000555352|1|984889|7315081472510
1408487|000509740|1|984892|0086301024129
1408488|000555632|1|984894|7315081402524
1408489|000549763|1|984896|5052189965347
1408490|000555354|1|984898|7315081402760
1408491|000509750|1|984900|5052189374668
1408492|000555633|1|984902|7315081402715
1408493|000509741|1|984904|5052189965293
1408495|000555631|1|984908|0000010006955
1408494|000549765|1|984906|5052189965354
1408496|000509751|1|984910|0086301514156
1408497|000549782|1|984912|7315086025063
1408498|000555349|1|984914|0000054648968
1408499|000555359|1|984916|7315086025070
1408500|000555366|1|984918|7315082003256
1408501|000555367|1|984920|7315085012545
1408502|000555360|1|984922|7315086027074
1408503|000555361|1|984924|4000735562411
1408504|000555362|1|984926|7315086425016
1408505|000555364|1|984928|7315086427010
1408506|000142511|1|984930|5023518818313
1408507|000555358|1|984932|0502351877128
1408508|000544629|1|984934|5060063226255
1408509|000549703|1|984936|5023518761015
1408510|000549716|1|984938|5023518770758
1408511|000549715|1|984940|0502351871427
1408512|000525719|1|984942|5052189716413
1408514|000549708|1|984944|0502351876012
1408513|000549746|1|984946|0502351877046
1408515|000525732|1|984948|5023518637013
1408516|000528728|1|984950|5023518709666
1408517|000525724|1|984952|5052189716451
1408518|000549751|1|984954|5052189965187
1408519|000510453|1|984956|0502351870195
1408520|000525735|1|984958|0502351861064
1408521|000549774|1|984960|5052189965422
1408522|000549777|1|984962|5052189965446
1408523|000555251|1|984964|5053775015231
1408524|000525714|1|984966|5403518661612
1408526|000556391|1|984968|7315081002526
1408525|000548811|1|984970|5052189956789
1408527|000556390|1|984972|5013699006548
1408528|000514555|1|984974|0502351867970
1408530|000556395|1|984976|5023518336473
1408529|000514554|1|984978|0502351867969
1408531|000556393|1|984980|5023518336510
1408533|000518532|1|984982|0096506080417
1408532|000525774|1|984986|5052189716932
1408534|000556745|1|984984|5020716219003
1408535|000555523|1|984988|5020716181003
1408537|000518533|1|984991|0096506080431
1408539|000555779|1|984993|5020716861004
1408540|000813853|1|984997|5020716462003
1408538|000555520|1|984996|5020716251003
1408541|000555781|1|984999|5020716791004
1408542|000518535|1|985001|0096506080455
1408543|000555782|1|985003|5020716821008
1408544|000503078|1|985005|5020716465202
1408545|000555784|1|985007|0502071677200
1408546|000534395|1|985009|9780319237144
1408547|000534405|1|985011|9780319235997
1408548|000534396|1|985015|9780319237151
1408549|000534398|1|985014|0978031923596
1408550|000543683|1|985017|9780319231548
1408552|000534387|1|985019|9780319260845
1408551|000541075|1|985021|9780754912217
1408553|000534538|1|985023|0978031923917
1408554|000543685|1|985025|9780319231555
1408555|000540844|1|985027|0978031922844
1408557|000534319|1|985029|9780319231425
1408556|000540835|1|985031|9780319229118
1408558|000534310|1|985033|9780319229873
1408559|000534321|1|985035|9780319231166
1408560|000540824|1|985037|9780319230008
1408561|000540828|1|985042|9780319228739
1408562|000543704|1|985043|9780319242124
1408563|000540829|1|985045|0978031922917
1408564|000534322|1|985039|9780319231432
1408565|000534301|1|985047|9780319229958
1408566|000534336|1|985049|0978031923148
1408567|000534512|1|985051|9780319228746
1408568|000540711|1|985053|9780319231586
1408569|000172708|1|985055|0503471434043
1408571|000172724|1|985058|5034714360773
1408572|000552014|1|985060|5052189984621
1408573|000173035|1|985062|5034714358787
1408574|000331724|1|985064|5052189652711
1408575|000552006|1|985066|5052189984560
1408576|000552019|1|985069|5052189984669
1408577|000551470|1|985070|4021574186019
1408578|000551474|1|985074|4021574186118
1408579|000331576|1|985072|1044724358732
1408580|000548791|1|985076|5052189956611
1408581|000552013|1|985078|5052189984614
1408582|000551471|1|985080|4021574185999
1408583|000331647|1|985082|5052189935845
1408584|000526049|1|985084|0883291986068
1408585|000548793|1|985086|5034714007401
1408586|000331660|1|985088|5052189935852
1408587|000525691|1|985090|6939236312585
1408588|000526050|1|985092|0883291987065
1408589|000542696|1|985094|5052189899574
1408590|000548794|1|985096|5034714007418
1408591|000526095|1|985100|0883291887631
1408592|000526054|1|985099|5052189720458
1408593|000526051|1|985102|0883291988062
1408594|000548795|1|985106|5034714007425
1408595|000542697|1|985104|5052189899581
1408596|000542681|1|985111|0883291927450
1408598|000526096|1|985112|0883291888638
1408597|000526055|1|985108|0883291047646
1408599|000526069|1|985114|5052189720571
1408600|000526052|1|985118|0610306999061
1408601|000542698|1|985116|5052189899598
1408603|000526098|1|985120|0883291889635
1408602|000548796|1|985124|5034714007432
1408604|000526056|1|985122|0883291048643
1408605|000526074|1|985126|5052189720618
1408606|000542683|1|985128|5052189899482
1408607|000526070|1|985130|0883291687200
1408608|000542699|1|985132|5052189899604
1408609|000526133|1|985134|0883291065503
1408610|000526057|1|985136|0000063692273
1408611|000130489|1|985142|0610306100511
1408612|000526075|1|985138|5052189720625
1408613|000542684|1|985140|0883291928457
